state,migpuma_name,net migration,raw net migration,migpuma1,n_obs_for_median_real_wage,mean_nominal_wage,median_nominal_wage,median_real_wage,mean_real_wage,migpuma_population,top_place_population,proportion_in_named_place,n_out,n_in,n_obs_n_in,net migration (not foreign)
Kansas,Sedgwick,-8.441869626835254e-4,-495,1300,2185,99995.56704086397,83000.75000000001,68011.6551724138,84581.66094882361,586363,469907,0.8013926526741967,6619,6124,258,-0.0010710089142732403
Wisconsin,Milwaukee City,-8.448247965850835e-4,-778,40100,3082,95426.81925266302,78000,61770.23404255319,78431.61334610832,920901,529971,0.5754918281118165,15114,14336,455,-0.0011966541463197455
Indiana,"Dearborn, Franklin, Ripley, Switzerland & Ohio Counties",-8.461811843151856e-4,-100,3100,307,102554.45647520514,88658.26530612244,73903.58518518519,87647.33339279343,118178,118178,1,441,341,19,-8.461811843151856e-4
Vermont,Northwest Vermont,-8.491286996065704e-4,-180,100,976,106649.18297856505,85047.25352112677,67020.00000000004,85980.35207651087,211982,211982,1,3910,3730,104,-0.0012736930494098556
California,El Dorado County,-8.708633988554367e-4,-147,1700,806,134297.6891891892,114989.125,86477.6,105727.24054054054,168798,168798,1,1882,1735,83,-0.0010367421414945674
New York,NYC-Bronx Community District 9,-8.727808110664724e-4,-1169,3700,3107,83572.22732120843,68726.69565217443,51968.42857142867,65470.263640519166,1339397,175182,0.13079169208233257,8421,7252,295,-0.0010631649914103138
Alabama,Jefferson County,-8.945485161018733e-4,-561,1300,2643,108817.37439251118,86189.17021276591,70202.30769230773,90895.6556149907,627132,438679,0.6995002646970654,9918,9357,369,-0.0012038932792458367
New Mexico,Northwest New Mexico,-9.00914814643212e-4,-175,190,486,83358.71781466475,64783.16666666667,51207.5,70827.76290680957,194247,105265,0.5419131312195298,1186,1011,52,-9.00914814643212e-4
Mississippi,East Central Region,-9.03372873485584e-4,-107,1400,214,80154.7954870037,66957.66666666667,60663,70157.02342187946,118445,118445,1,419,312,21,-0.0010046857191101355
Illinois,"Menard, Logan, De Witt, Piatt, Moultrie, Shelby & Christian Counties",-9.103941191257499e-4,-134,1602,662,89237.03867471364,81010.44897959183,66624.0952380955,75813.62495381205,147189,147189,1,1126,992,76,-0.001012303908580125
Texas,Deep East Texas COG,-9.110799748762795e-4,-132,4000,385,88620.2929756965,72054.84090909093,61820.852941176476,74179.10921754593,144883,144883,1,924,792,40,-9.110799748762795e-4
Georgia,Southern Georgia Regional Commission,-9.205186578244086e-4,-93,600,383,91801.10209969546,74981.00000000001,58776.66666666667,76458.15867927553,101030,101030,1,1124,1031,44,-0.0024151242205285557
Arkansas,Southwest Arkansas,-9.213476244587083e-4,-90,2000,223,75973.67731796752,63128.90909090908,54226.88235294118,65122.82661079099,97683,97683,1,482,392,22,-0.001023719582731898
Missouri,"Laclede, Polk, Benton, Dallas & Hickory Counties",-9.251036116044997e-4,-100,1300,185,77570.36968215159,65239.4418604651,54770.79999999999,65048.8097799511,108096,108096,1,466,366,15,-0.0014524126702190646
Pennsylvania,Luzerne County,-9.288150742648226e-4,-345,800,1418,103182.49250473602,89374.51785714286,75997.8,87857.59109628531,371441,242551,0.6530000726898754,2570,2225,115,-0.0010930403482652697
Ohio,Toledo City,-9.465814156117062e-4,-591,290,2390,101975.53948049707,83036,67409.14285714283,86209.04880048326,624352,262247,0.4200306878171288,6700,6109,261,-0.0013630131720567885
Kentucky,Kentucky River Area Development District,-9.466058089730733e-4,-101,1000,175,83726.51303538175,68399.99999999999,57593.72093023256,74226.59869646182,106697,106697,1,281,180,12,-9.466058089730733e-4
Utah,Tooele & Box Elder Counties,-9.470451306833772e-4,-107,3001,368,87193.85840108401,80000,66413.89583333336,72020.65108401084,112983,112983,1,723,616,39,-0.001177168246550366
Pennsylvania,"Somerset, Bedford & Fulton Counties",-9.512519939705259e-4,-130,3800,537,87404.67746883989,79999.72727272728,67607.50000000001,74292.07152444871,136662,136662,1,369,239,31,-9.512519939705259e-4
Wisconsin,Sheboygan County,-9.559119131638897e-4,-107,2500,415,97998.19379294006,85719.41025641025,70133.05263157895,82114.2350153992,111935,111935,1,938,831,36,-0.0010184482065484432
Illinois,St. Clair County,-9.702898841265386e-4,-242,1100,892,101239.8229880556,94796,74129,83033.97728607793,249410,249410,1,2302,2060,87,-0.0020728920251794234
Wyoming,Laramie & Albany Counties,-9.703070272317062e-4,-123,300,561,91487.47071352502,81011,68019.18367346952,76009.34537560416,126764,126764,1,2245,2122,90,-0.0012779653529393204
North Carolina,Caldwell & Alexander Counties,-9.744990892531876e-4,-107,2000,218,86619.55215027188,73023.57142857142,58865.71428571428,74473.10232328225,109800,109800,1,457,350,17,-0.0011839708561020036
Texas,East Texas COG,-9.753853232114102e-4,-106,1200,264,84421.2890199637,80703.5,66292.725,70208.90335753176,108675,108675,1,720,614,35,-0.0012514377731769036
Mississippi,North Central Region,-9.757931676573802e-4,-109,700,296,73187.33833233353,58753.62068965517,49455.230769230766,62574.48410317936,111704,111704,1,402,293,18,-9.757931676573802e-4
Missouri,Franklin County,-9.781419177392332e-4,-101,1600,222,94387.5193548387,77267.3,68595.78378378379,79461.68494623656,103257,103257,1,531,430,21,-9.781419177392332e-4
Wisconsin,Outer Green Bay City,-0.00097872457979959835,-248,200,708,104623.17839522201,86173,70889.54545454544,88379.1482731758,253391,150364,0.5934070270846241,3012,2764,72,-0.0011760480837914528
Wisconsin,Eau Claire & Chippewa,-9.92698076472706e-4,-284,55100,1011,89672.08704627558,77279,62495.46666666666,74729.3827627731,286089,152383,0.5326419400955646,2171,1887,103,-0.0012024230222063763
Rhode Island,Northeast Rhode Island,-9.96784024515499e-4,-592,100,2738,110253.70355299722,91137,72510.44897959197,90296.0974394601,593910,167737,0.282428314054318,7387,6795,364,-0.0016214577966358538
North Carolina,"Hoke, Richmond & Scotland Counties",-0.0010001600256040967,-125,5200,284,71227.64141061452,61823,49323.2947368421,58388.97381284916,124980,124980,1,1062,937,32,-0.0010001600256040967
Michigan,"Newaygo, Mason, Oceana & Lake Counties",-0.0010008768744298102,-113,600,429,94039.17262041946,81846.87500000009,67285.08333333355,80875.36621341323,112901,112901,1,618,505,38,-0.0010008768744298102
North Carolina,"Granville, Person & Caswell Counties",-0.0010022439621453342,-113,400,306,85608.14100769769,81428.25925925926,65581.10869565218,69480.50839748075,112747,112747,1,475,362,19,-0.0010022439621453342
North Carolina,Johnston County,-0.0010024378814750667,-169,1100,448,91402.59179039301,83691.99999999987,67081.61224489791,74635.88995633188,168589,168589,1,1341,1172,44,-0.0010024378814750667
California,Monterey County,-0.0010058374096023057,-453,5300,1482,114094.4037386164,94066.38095238093,68057.79999999994,86752.77855887522,450371,322849,0.7168512182178692,5335,4882,273,-0.001785194872671642
Kentucky,Barren River Area Development District,-0.00100594344921243,-120,500,390,92267.57329926541,78039.30275229359,66649.17475728157,78017.08080485468,119291,119291,1,1566,1446,58,-0.001441852277204483
Ohio,Columbiana County,-0.0010254689189693105,-110,3400,192,86097.15662962006,72127,60079.31249999999,74279.16955285604,107268,107268,1,274,164,8,-0.0010254689189693105
South Dakota,Jackrabbit Region,-0.0010295075017789283,-136,400,615,72197.33383402177,60787.3333333333,51050.249999999985,60386.5929402929,132102,132102,1,1345,1209,51,-0.0014307126311486579
Michigan,Muskegon County,-0.0010304856982880832,-173,700,401,93513.46293550778,81104,68876.15789473684,79150.48888065234,167882,167882,1,902,729,33,-0.0010304856982880832
Indiana,Marion County,-0.0010355447525783547,-887,2300,3998,91978.0134104623,72128.50793650794,59006.043478261,77399.18592911103,856554,856554,1,12976,12089,589,-0.001440656397611826
Kentucky,Bluegrass Area Development District,-0.0010469914393052904,-136,2300,468,93368.21912064214,85094.28571428577,69334.80000000003,78692.9681322631,129896,129896,1,860,724,41,-0.0012548500338732524
Maine,Kennebec County,-0.0010513018338434408,-124,400,377,87451.10732439926,76251.85714285714,61433.33333333335,72386.77922828097,117949,117949,1,1305,1181,46,-0.0013056490517087895
Ohio,Clermont County,-0.001060418506204082,-251,5690,796,119933.6914020046,103203.97560975597,85554.34782608692,101148.91806545103,236699,126047,0.5325202049860793,2065,1814,82,-0.001187161753957558
Nebraska,"Dodge, Cass, Saunders & Washington Counties",-0.0010781828248390011,-111,701,426,103130.11023952934,87666.66666666591,70089.14285714248,85787.82420507073,102951,102951,1,687,576,37,-0.0011656030538800012
Nebraska,Lancaster County,-0.0010814234362313908,-321,800,1266,93142.05601027602,78985.28813559322,66569.32499999998,77804.48377942406,296831,296831,1,5173,4852,163,-0.00233129289056736
South Carolina,Pickens & Oconee Counties,-0.0010820249937060428,-202,101,581,88504.45577184246,76960.12121212123,61129.571428571435,73937.87904028973,186687,186687,1,1812,1610,66,-0.001799803949926883
New Jersey,Warren County,-0.0010889798957557707,-117,1700,643,123383.60314361026,108086.72727272728,83572.09090909093,97879.70545738553,107440,107440,1,1001,884,45,-0.001135517498138496
Michigan,Jackson County,-0.0010939148558815723,-169,2600,415,97103.81023720349,83656.04761904759,68135.39999999966,82624.69163545567,154491,154491,1,992,823,37,-0.0010939148558815723
New Jersey,Cumberland County,-0.001098287149562834,-230,2490,619,105204.51878056394,96311,75549,84733.93965248154,209417,110170,0.5260795446405975,824,594,37,-0.0011651394108405718
Kentucky,KIPDA Area Development District,-0.0010996101382237207,-242,1690,940,127487.70689655172,102402.04545454547,86310.53846153847,107954.49595905172,220078,220078,1,1438,1196,76,-0.0013540653768209453
Georgia,Heart of Georgia Altamaha Regional Commission,-0.0011051982165431518,-146,1300,358,85814.06139595002,72579.18181818177,61039.36363636362,73540.63097802672,132103,132103,1,779,633,40,-0.0011051982165431518
Mississippi,Northeast Region,-0.00111384317928672,-159,200,256,90566.24296779453,87173.4864864865,70946.44680851066,78346.98736241338,142749,142749,1,480,321,16,-0.00111384317928672
Indiana,Delaware County,-0.0011151012810494245,-127,2000,310,80998.59724639975,65025.210526315816,54019.0243902439,69141.864219022,113891,113891,1,919,792,39,-0.0012204651816210236
Idaho,"Elmore, Jerome, Blaine, Minidoka, Gooding, Lincoln & Camas Counties",-0.0011164462517359378,-123,1000,282,73470.09245867768,64912.41935483871,49476.91428571428,56657.54907024794,110171,110171,1,811,688,33,-0.0011709070445035444
Illinois,Tazewell County,-0.0011185934250730089,-149,1900,524,111709.2363076923,100696.78260869555,82432.88636363634,95484.80061538462,133203,133203,1,1007,858,49,-0.0011185934250730089
Pennsylvania,Washington County,-0.0011262491700216005,-268,4000,1033,115127.07202482877,96338.12500000006,81195.69565217414,97852.27771832192,237958,139652,0.5868766757158826,2312,2044,91,-0.0013069533278982006
Michigan,Kalamazoo County,-0.0011280700768372288,-281,2100,1003,101663.08849239611,81478.63333333343,66762.76470588238,86435.32223685786,249098,249098,1,4271,3990,137,-0.0014251419120185629
New York,Suffolk County,-0.0011314235545674676,-1598,3300,6772,152892.61759332774,126716.94444444719,96383.78378378392,119566.26275138556,1412380,1412380,1,10277,8679,421,-0.0013077217179512596
Wisconsin,Fond du Lac & Calumet Counties,-0.001131961055149412,-168,1401,539,101576.11576987855,91317.37209302321,75866.66666666667,86010.56377980676,148415,148415,1,1026,858,35,-0.001131961055149412
Ohio,"Holmes, Guernsey & Coshocton Counties",-0.0011334753039774679,-132,2900,217,83783.20596926715,76647.6923076923,63976.22580645161,71134.9541962175,116456,116456,1,509,377,17,-0.0011334753039774679
Washington,Grant & Kittitas Counties,-0.0011338671958046915,-144,10800,327,84874.5190547512,70931.8947368421,56584.29166666665,69678.47711765685,126999,126999,1,897,753,37,-0.001220482051039772
Texas,Coastal Bend COG,-0.0011343517762676645,-107,6900,158,92624.2088024565,70416.99999999964,61130.06249999998,81212.79017400205,94327,94327,1,453,346,20,-0.0011343517762676645
North Carolina,South & West Albemarle Sound & Northern Outer Banks Regions,-0.0011469337935098279,-109,800,299,75967.91517765455,59807.289473684206,40687.696969696895,58753.65023618813,95036,95036,1,601,492,31,-0.0011469337935098279
Florida,Okaloosa County,-0.0011720067002392177,-219,9100,922,93844.17590361446,83682.00000000013,66964.67441860466,74569.49156626506,186859,186859,1,2685,2466,151,-0.0017874440085840126
Washington,"Stevens, Okanogan, Pend Oreille & Ferry Counties",-0.0011724782185956952,-123,10400,315,83810.45238660651,71980,59146.2580645161,70454.76870102114,104906,104906,1,706,583,44,-0.0012106075915581569
Arizona,Cochise & Santa Cruz Counties,-0.0011800926547995303,-202,900,483,80635.34347685335,75276.15686274508,60083.599999999984,67208.92327614114,171173,171173,1,1736,1534,79,-0.0025412886378108697
Missouri,Cass & Bates Counties,-0.0011941641716135061,-138,1100,413,101485.6746972594,95174.36363636359,78267.56435643563,83334.43492670491,115562,115562,1,802,664,34,-0.0012720444436752566
Ohio,"Marion, Knox & Morrow Counties",-0.001202513315788811,-191,2800,370,87712.76944877427,75976.09756097556,60702.06060606061,73842.34405554768,158834,158834,1,650,459,27,-0.001202513315788811
South Dakota,Sioux Falls City,-0.0012040020349330168,-355,590,1076,97005.52939752369,80785.36000000002,65416.055944055945,80981.66469530332,294850,165760,0.5621841614380193,4454,4099,141,-0.0013057486857724267
Missouri,Clay County,-0.0012098134976981706,-380,900,1518,103443.73845139844,91137,74393.56249999996,86219.15729596515,314098,106041,0.3376048239721361,5507,5127,202,-0.0016555342600080229
Illinois,Madison County,-0.0012150807133552227,-319,1200,920,103986.98499689426,91200.48837209307,74480.11627906979,86788.14453628936,262534,262534,1,2680,2361,81,-0.0012150807133552227
Illinois,"Douglas, Edgar, Coles & Cumberland Counties",-0.0012214079502553853,-121,600,362,91701.05044510386,74874.30555555555,62411.22222222221,79200.61337057078,99066,99066,1,842,721,44,-0.0012214079502553853
Louisiana,South Central Planning & Development Commission 3,-0.0012271212678994516,-130,2100,175,97717.46395269502,81026.32967032967,67744.62857142856,84397.97430065954,105939,105939,1,580,450,17,-0.0012271212678994516
Alabama,"Talladega, Cherokee, Randolph, Cleburne & Clay Counties",-0.0012458607914494608,-190,1000,286,85216.23050392796,68926.53225806452,58086.999999999956,71713.76796321134,152505,152505,1,445,255,16,-0.001272089439690502
Wisconsin,Kenosha County,-0.0012515415328636492,-205,10000,342,105756.40338895132,91543.53749999996,75583.49367088608,87209.53557534365,163798,163798,1,1575,1370,37,-0.0012515415328636492
Missouri,"Howell, Texas, Wright, Douglas, Oregon, Ozark & Shannon Counties",-0.0012522598729495281,-151,2500,222,74492.05581268718,62806.7012987013,50287.200000000004,64151.88483528451,120582,120582,1,582,431,23,-0.001277139208173691
Georgia,Central Savannah River Area Regional Commission,-0.0012563555570545629,-149,4200,314,80174.87551139685,67133.5,53569.5,66434.52483927528,118597,118597,1,394,245,26,-0.0012563555570545629
Oregon,Linn & Benton Counties,-0.0012629024880173425,-254,600,839,91547.5360533744,81019.4545454546,64005.6201550388,74767.5891711573,201124,201124,1,2584,2330,126,-0.001645750880054096
Tennessee,Sevier & Jefferson Counties,-0.00126421352424378,-178,1500,308,77057.70882311287,70210.87301587299,58558.22222222222,62958.83047726951,140799,140799,1,1027,849,40,-0.00126421352424378
Texas,Ark-Tex COG,-0.0012643632980883874,-193,1000,418,91083.79659153381,72128.33928571429,58442.280000000035,78296.75316107752,152646,152646,1,610,417,33,-0.0013102210342884845
Indiana,"Jefferson, Jennings, Decatur & Scott Counties",-0.0012662840484649722,-139,3000,197,92197.8189388532,82019.28571428571,69088.05263157896,78463.39495598382,109770,109770,1,656,517,26,-0.0012662840484649722
Pennsylvania,"Mifflin, Union, Snyder & Juniata Counties",-0.0012684576855525923,-195,1100,413,105897.5921969345,82359.86363636365,69513.7142857143,90665.46771946122,153730,153730,1,704,509,27,-0.0012684576855525923
Virginia,LENOWISCO & Cumberland Plateau Planning District Commissions,-0.0012843565373747753,-245,51010,380,91753.00456405414,72230.19999999998,62643.433333333334,79801.27085300598,190757,190757,1,520,275,22,-0.0012843565373747753
Illinois,Winnebago County,-0.0012870900963067415,-429,2890,1023,97659.1582867784,81104,68164.58139534881,81429.33202979516,333310,194828,0.5845249167441721,2805,2376,104,-0.0014341003870270918
Michigan,"Ionia, Montcalm, Mecosta & Osceola Counties",-0.0012889191026512576,-237,1100,549,84756.43563524303,73999.91666666661,63339.139534883696,71215.0466451884,183875,183875,1,935,698,50,-0.0013650577838205302
North Carolina,Guilford County,-0.0012935743673263829,-637,1700,2635,98714.1339476522,76311.73913043478,62418.46428571424,82406.63719243211,492434,250452,0.5086001372772798,6910,6273,325,-0.0017301811004114256
